181 -0.040077 0.020033 0.437935 0.020899 0.480585 0.507613
182 -0.051499 0.019165 0.433329 0.020763 0.479534 0.477196
183 -0.074023 0.018769 0.447199 0.021028 0.485568 0.503079
184 -0.073380 0.020047 0.480357 0.021805 0.527230 0.523513
185 -0.087162 0.019231 0.450268 0.021050 0.489739 0.470528
186 -0.085750 0.018415 0.426920 0.020494 0.471261 0.487710
187 -0.072088 0.018886 0.436394 0.020776 0.496653 0.503612
188 -0.094425 0.020377 0.445889 0.020914 0.497118 0.492284
189 -0.064304 0.020062 0.456602 0.021282 0.506706 0.524886
190 -0.045833 0.021000 0.459123 0.021389 0.503438 0.474976
191 -0.024114 0.019785 0.455931 0.021350 0.533167 0.541190
192 -0.028108 0.018489 0.423028 0.020559 0.487295 0.479399
193 -0.016690 0.020089 0.445137 0.021102 0.482632 0.465204
194 0.020324 0.019490 0.455988 0.021355 0.500865 0.490338
195 0.020487 0.019625 0.458982 0.021425 0.518037 0.488966
196 0.017331 0.021290 0.459374 0.021437 0.516581 0.490294
197 -0.001068 0.019933 0.455119 0.021344 0.494834 0.486950
198 -0.003538 0.019876 0.452946 0.021293 0.499008 0.491151
199 0.000282 0.021379 0.466402 0.021607 0.494606 0.500946
200 0.000282 0.021379 0.466402 0.021607 0.494606 0.503788
201 0.000282 0.021379 0.466402 0.021607 0.494606 0.508583
202 0.000282 0.021379 0.466402 0.021607 0.494606 0.475518
203 0.011219 0.020472 0.458718 0.021425 0.481435 0.492226
204 0.022963 0.019873 0.455728 0.021346 0.512895 0.518227
205 0.038090 0.020523 0.472311 0.021710 0.508962 0.504062
206 0.064951 0.019807 0.477035 0.021755 0.513605 0.505603
207 0.067426 0.019584 0.466553 0.021505 0.500550 0.466569
208 0.046137 0.018090 0.434629 0.020807 0.477615 0.497480
209 0.038414 0.020210 0.460361 0.021432 0.520625 0.515011
210 0.050626 0.020136 0.456844 0.021325 0.534302 0.522347
211 0.024293 0.018650 0.434833 0.020849 0.511480 0.509161
212 0.023133 0.019827 0.434935 0.020853 0.504866 0.524762
213 0.018148 0.020121 0.431950 0.020786 0.499218 0.499076
214 0.019668 0.018895 0.422864 0.020565 0.480822 0.501570
215 0.001067 0.020196 0.462816 0.021524 0.513262 0.506832
216 0.020043 0.020581 0.464493 0.021554 0.504683 0.474119
217 0.002466 0.022977 0.478307 0.021881 0.512455 0.505181
218 0.049620 0.022142 0.471631 0.021671 0.510065 0.480384
219 0.068544 0.022505 0.478894 0.021787 0.526479 0.514943
220 0.058183 0.020435 0.435698 0.020803 0.484031 0.469069
221 0.042597 0.021129 0.465888 0.021553 0.524330 0.523018
222 0.038515 0.021479 0.470633 0.021671 0.508276 0.500437
223 0.026171 0.020401 0.462917 0.021510 0.500703 0.476399
224 0.012509 0.019628 0.460557 0.021468 0.481671 0.496378
225 -0.014910 0.022567 0.518383 0.022775 0.548563 0.521309
226 -0.021324 0.022374 0.510537 0.022596 0.547359 0.509678
227 -0.041906 0.020411 0.481604 0.021916 0.530998 0.538541
228 -0.034568 0.020130 0.464549 0.021536 0.508874 0.487756
229 -0.025698 0.019933 0.459571 0.021433 0.489650 0.513663
230 -0.028368 0.020889 0.471800 0.021713 0.508371 0.496804
231 -0.010317 0.019634 0.467613 0.021633 0.510490 0.502860
232 -0.035970 0.022434 0.492995 0.022185 0.533906 0.513287
233 -0.043264 0.022943 0.487632 0.022051 0.538258 0.503722
234 -0.022960 0.019897 0.460027 0.021447 0.498791 0.476886
235 -0.030335 0.020555 0.450672 0.021218 0.490306 0.474328
236 -0.049929 0.019185 0.423345 0.020525 0.453967 0.464408
237 -0.060254 0.020172 0.453269 0.021215 0.511977 0.537310
238 -0.044305 0.018291 0.427762 0.020645 0.493224 0.491461
239 -0.041299 0.020192 0.458572 0.021385 0.513105 0.516553
240 -0.053357 0.020724 0.456305 0.021305 0.517562 0.493603
241 -0.059772 0.021267 0.467671 0.021554 0.514773 0.487104
242 -0.106115 0.019427 0.444464 0.020824 0.490634 0.493524
243 -0.120074 0.018479 0.424643 0.020264 0.459680 0.507706
244 -0.105470 0.020220 0.445347 0.020848 0.475894 0.499714
245 -0.086222 0.018322 0.419903 0.020320 0.456258 0.471211
246 -0.097613 0.019285 0.432112 0.020567 0.490760 0.494491
247 -0.076723 0.021356 0.434247 0.020707 0.494700 0.514587
248 -0.057926 0.019528 0.427998 0.020617 0.470829 0.508276
249 -0.054760 0.019448 0.451475 0.021188 0.491759 0.506660
250 -0.036981 0.020342 0.463814 0.021515 0.514628 0.543394
251 -0.059966 0.020887 0.445605 0.021035 0.497661 0.472154
252 -0.051312 0.020728 0.461781 0.021438 0.506821 0.486072
253 -0.051875 0.020700 0.458803 0.021367 0.514276 0.502401
254 -0.045482 0.020073 0.455054 0.021294 0.502512 0.499889
255 -0.070126 0.020667 0.474432 0.021679 0.524181 0.517800
256 -0.049177 0.020787 0.479057 0.021843 0.535319 0.521735
257 -0.059914 0.020550 0.481268 0.021867 0.538277 0.527907
258 -0.035780 0.021147 0.478707 0.021861 0.521732 0.491958
259 -0.031785 0.020228 0.470094 0.021669 0.517573 0.475450
260 -0.034776 0.019989 0.435425 0.020848 0.485029 0.479778
261 -0.036158 0.017692 0.401405 0.020012 0.458736 0.437082
262 -0.035370 0.017681 0.400637 0.019995 0.472569 0.520299
263 -0.021800 0.018612 0.405451 0.020134 0.476973 0.478239
264 -0.018479 0.018142 0.405476 0.020138 0.486626 0.521985
265 -0.021999 0.019075 0.410197 0.020251 0.482949 0.513212
266 -0.044878 0.017815 0.404625 0.020075 0.462534 0.493615
267 -0.035208 0.019624 0.411600 0.020267 0.471829 0.480169
268 -0.008444 0.019957 0.422844 0.020572 0.490189 0.515641
269 -0.027382 0.020832 0.455329 0.021332 0.524849 0.503298
270 -0.048258 0.019117 0.422631 0.020512 0.484414 0.519026
271 -0.017062 0.018846 0.445850 0.021119 0.517710 0.521649
272 -0.012923 0.020616 0.447889 0.021170 0.499034 0.493931
273 -0.046970 0.020173 0.456800 0.021332 0.514568 0.504500
274 -0.053693 0.021546 0.487980 0.022036 0.527920 0.489758
275 -0.065410 0.020880 0.485133 0.021939 0.530541 0.507369
276 -0.096216 0.021333 0.473499 0.021557 0.523583 0.516688
277 -0.073363 0.021981 0.490527 0.022037 0.535371 0.489381
278 -0.056282 0.019922 0.458471 0.021349 0.486753 0.502461
279 -0.051883 0.020486 0.470827 0.021647 0.520088 0.540935
280 -0.044959 0.021385 0.478219 0.021833 0.517203 0.501464
281 -0.050019 0.020749 0.445949 0.021069 0.483820 0.463888
282 -0.049885 0.021775 0.454452 0.021270 0.524224 0.530306
283 -0.048859 0.020670 0.468681 0.021605 0.526369 0.537736
284 -0.061571 0.018219 0.442919 0.020966 0.504395 0.503558
285 -0.055047 0.018657 0.436850 0.020839 0.479548 0.452567
286 -0.021841 0.020166 0.430169 0.020739 0.489169 0.530778
287 -0.011548 0.019121 0.422833 0.020570 0.486934 0.503800
288 0.027319 0.017347 0.395062 0.019867 0.471543 0.474097
289 -0.000521 0.017176 0.403755 0.020104 0.463853 0.498203
290 -0.029715 0.018417 0.395082 0.019864 0.476494 0.487680
291 -0.024501 0.017496 0.405599 0.020135 0.472369 0.512331
292 -0.005918 0.018357 0.431423 0.020780 0.491699 0.488490
293 0.007904 0.019308 0.462797 0.021522 0.507808 0.523461
294 -0.002162 0.022097 0.486933 0.022077 0.536215 0.501263
295 0.022581 0.020622 0.490270 0.022142 0.548711 0.514197
296 0.010046 0.020280 0.470947 0.021710 0.529597 0.513014
297 0.025085 0.020337 0.456561 0.021363 0.490405 0.513017
298 0.012724 0.020441 0.463920 0.021546 0.492673 0.467330
299 0.056882 0.021561 0.451717 0.021188 0.480938 0.504518
300 0.074973 0.021217 0.478171 0.021749 0.521454 0.525373
301 0.042160 0.021268 0.470959 0.021671 0.530112 0.538938
302 0.014645 0.022775 0.473936 0.021776 0.511391 0.483258
303 -0.001431 0.021456 0.464092 0.021554 0.505721 0.486291
304 -0.005806 0.018978 0.444110 0.021084 0.490633 0.504989
305 0.005975 0.019862 0.464292 0.021557 0.512612 0.510346
306 0.007023 0.020133 0.450739 0.021240 0.492715 0.506771
307 0.017338 0.019510 0.444765 0.021093 0.502017 0.510063
308 0.034299 0.019123 0.437395 0.020896 0.494436 0.512458
309 0.032633 0.019078 0.432161 0.020773 0.488280 0.492138
310 0.044550 0.019617 0.437053 0.020869 0.479293 0.501518
311 0.064229 0.020053 0.448451 0.021090 0.495793 0.486300
312 0.068741 0.019598 0.460107 0.021350 0.502440 0.458704
313 0.081678 0.020408 0.459843 0.021298 0.499882 0.535039
314 0.076338 0.021029 0.474071 0.021650 0.524818 0.527344
315 0.063995 0.021510 0.466952 0.021525 0.504765 0.473966
316 0.062510 0.020262 0.451473 0.021166 0.500413 0.494340
317 0.045705 0.018779 0.435070 0.020819 0.489888 0.461516
318 0.022712 0.021143 0.469493 0.021667 0.538448 0.539143
319 0.007590 0.018931 0.427968 0.020696 0.485879 0.460636
320 -0.019395 0.020194 0.444984 0.021096 0.505615 0.512433
321 0.000530 0.020476 0.442653 0.021050 0.510333 0.502418
322 -0.013494 0.019073 0.440099 0.020985 0.488415 0.508698
323 -0.041003 0.020284 0.449380 0.021169 0.497308 0.493149
324 -0.042195 0.019957 0.437905 0.020894 0.502022 0.498003
325 -0.038065 0.019675 0.429963 0.020711 0.485592 0.496028
326 -0.002885 0.019397 0.446677 0.021145 0.517042 0.539503
327 0.029233 0.019102 0.441089 0.020992 0.498639 0.488981
328 0.023641 0.019879 0.436554 0.020891 0.508259 0.529457
329 0.044054 0.021466 0.466633 0.021568 0.518326 0.491386
330 0.041773 0.019533 0.440583 0.020959 0.503889 0.502610
331 0.046259 0.019746 0.440402 0.020945 0.499782 0.484683
332 0.079194 0.020354 0.442483 0.020896 0.495035 0.505325
333 0.079793 0.019466 0.435735 0.020732 0.491736 0.538176
334 0.054913 0.020142 0.427950 0.020624 0.490378 0.517302
335 0.043361 0.019929 0.432105 0.020752 0.492706 0.518786
336 0.045503 0.019797 0.420416 0.020464 0.478040 0.490562
337 0.043639 0.021065 0.452954 0.021249 0.505700 0.513910
338 0.050550 0.020797 0.461464 0.021433 0.494678 0.475142
339 0.042307 0.021199 0.455454 0.021310 0.509822 0.523823
340 0.022973 0.021845 0.476548 0.021829 0.539316 0.548021
341 0.030003 0.021384 0.466997 0.021600 0.526908 0.540440
342 0.025130 0.020709 0.446243 0.021120 0.493143 0.473582
343 0.012663 0.018952 0.423198 0.020578 0.467018 0.480143
344 -0.000891 0.020462 0.434925 0.020865 0.492992 0.521570
345 -0.004117 0.019889 0.410292 0.020265 0.453259 0.486639
346 0.008247 0.020615 0.453657 0.021308 0.523047 0.558295
347 -0.008509 0.020695 0.449203 0.021203 0.501404 0.502279
348 -0.016934 0.021071 0.445661 0.021114 0.514857 0.521223
349 -0.012636 0.019795 0.418396 0.020461 0.478872 0.487133
350 -0.039701 0.018955 0.420723 0.020483 0.481028 0.486157
351 -0.036444 0.020547 0.446630 0.021113 0.524228 0.551985
352 -0.039802 0.019132 0.416838 0.020388 0.471911 0.461397
353 -0.004523 0.019604 0.403893 0.020107 0.465878 0.484853
354 -0.027905 0.019388 0.414653 0.020354 0.479192 0.513238
355 -0.020581 0.020242 0.437219 0.020910 0.503569 0.513630
356 -0.026393 0.020234 0.461958 0.021488 0.519299 0.509509
357 -0.042501 0.020637 0.454669 0.021291 0.517466 0.516799
358 -0.033633 0.020040 0.460378 0.021441 0.516790 0.490718
359 -0.009651 0.021137 0.458264 0.021416 0.525966 0.519151
360 -0.032449 0.020883 0.473606 0.021749 0.517402 0.505486
361 -0.044695 0.021385 0.478913 0.021849 0.498229 0.496745
362 -0.051802 0.021363 0.476351 0.021775 0.513835 0.475209
363 -0.051489 0.020713 0.477962 0.021813 0.514566 0.520655
364 -0.031960 0.020486 0.467806 0.021616 0.505657 0.504519
365 -0.042586 0.020438 0.475750 0.021781 0.505895 0.495815
366 -0.007463 0.021114 0.469438 0.021676 0.503006 0.461829
367 -0.041322 0.022971 0.474331 0.021751 0.505453 0.513244
368 -0.041322 0.022971 0.474331 0.021751 0.505453 0.541307
369 0.001163 0.021469 0.456147 0.021368 0.481695 0.480463
370 0.004589 0.022270 0.498940 0.022348 0.516082 0.496134
371 0.004518 0.023943 0.503210 0.022443 0.521398 0.507337
372 -0.004088 0.022573 0.497019 0.022305 0.510160 0.463934
373 -0.006522 0.023267 0.513277 0.022666 0.537467 0.521197
374 -0.007317 0.023474 0.527935 0.022987 0.550960 0.500597
375 -0.001924 0.023094 0.512684 0.022654 0.532779 0.486637
376 0.007648 0.022266 0.481756 0.021959 0.498628 0.472265
377 -0.018855 0.020576 0.455924 0.021355 0.489192 0.487413
378 -0.015819 0.021255 0.462066 0.021501 0.506067 0.520984
379 0.003708 0.022877 0.467028 0.021621 0.509408 0.495254
380 0.018910 0.020278 0.457900 0.021401 0.495703 0.484506
381 -0.005120 0.020928 0.453865 0.021314 0.517247 0.512383
382 -0.006559 0.019430 0.473428 0.021768 0.513094 0.497495
383 0.007663 0.021151 0.483214 0.021992 0.514129 0.484704
384 -0.000208 0.020204 0.478456 0.021885 0.523662 0.522315
385 0.013530 0.019876 0.458861 0.021427 0.495053 0.502620
386 -0.000435 0.019023 0.449984 0.021223 0.491931 0.489887
387 -0.005588 0.019323 0.438569 0.020952 0.494603 0.511955
388 -0.019318 0.020179 0.440226 0.020983 0.502392 0.510465
389 -0.031943 0.020236 0.442357 0.021019 0.502706 0.480499
390 -0.015078 0.019972 0.429180 0.020722 0.496563 0.469107
391 -0.053810 0.018684 0.416693 0.020352 0.486685 0.510583
392 -0.039911 0.017018 0.389565 0.019707 0.463011 0.475812
393 -0.002981 0.017599 0.390054 0.019759 0.467618 0.487841
394 -0.013327 0.016864 0.407405 0.020190 0.478728 0.482535
395 -0.011832 0.019133 0.438274 0.020942 0.499108 0.498964
396 -0.000982 0.020164 0.468633 0.021659 0.524577 0.542700
397 -0.013367 0.020082 0.465461 0.021581 0.521238 0.483756
398 -0.021123 0.022740 0.469641 0.021672 0.538722 0.528755
399 -0.009146 0.021262 0.469643 0.021680 0.536558 0.472762
400 0.000030 0.022867 0.464585 0.021565 0.517550 0.508970
401 -0.022357 0.019333 0.436857 0.020900 0.489961 0.433970
402 -0.024077 0.019675 0.449983 0.021210 0.497931 0.519683
403 0.002188 0.020321 0.446487 0.021141 0.487907 0.490991
404 -0.000109 0.020418 0.476888 0.021849 0.528967 0.505893
405 0.015235 0.021465 0.486510 0.022063 0.533109 0.504532
406 -0.008225 0.022445 0.489627 0.022137 0.539547 0.512671
407 0.005088 0.022713 0.529032 0.023012 0.579285 0.554222
408 -0.008950 0.021835 0.511558 0.022627 0.585121 0.501315
409 0.002368 0.020538 0.485378 0.022042 0.547960 0.505265
410 0.037161 0.020422 0.465289 0.021549 0.526480 0.478113
411 0.050691 0.020868 0.471028 0.021655 0.557433 0.573561
412 0.050875 0.019035 0.450035 0.021164 0.508453 0.498894
413 0.064521 0.019304 0.445968 0.021030 0.495194 0.500340
414 0.050500 0.019701 0.428653 0.020653 0.485919 0.488731
415 0.051730 0.020381 0.460750 0.021413 0.528274 0.551384
416 0.046454 0.022546 0.485333 0.021992 0.537021 0.522508
417 0.043172 0.019815 0.453335 0.021258 0.523532 0.506982
418 0.029343 0.018966 0.429115 0.020705 0.479315 0.497497
419 0.015725 0.017510 0.411411 0.020287 0.457451 0.482276
420 -0.010559 0.018121 0.423144 0.020578 0.474742 0.492564
421 -0.008491 0.017241 0.389164 0.019735 0.446661 0.461556
422 -0.020025 0.018865 0.448821 0.021187 0.500413 0.529445
423 -0.010376 0.021061 0.475021 0.021803 0.534288 0.513914
424 -0.016200 0.018374 0.434093 0.020839 0.489053 0.501095
425 -0.019323 0.019404 0.429289 0.020721 0.472252 0.544638
426 -0.018510 0.020398 0.447545 0.021158 0.490006 0.528933
427 -0.001425 0.019250 0.438860 0.020959 0.474898 0.490472
428 0.010134 0.021107 0.485543 0.022044 0.519173 0.508586
429 -0.010221 0.023179 0.502294 0.022421 0.550631 0.509024
